id,user_edited,font,image,caption,parameters_chapter_title,parameters_chapter_summary,parameters_tone,created_at,user_id,parameters_switchboard_template_name,parameters_theme,parameters_prompt_template_name,parameters_photo_search_term,user_created_at,approved,has_logo
d62fc4ac-a967-4aab-b88e-7ee9291c0bda,False,https://marky-fonts.s3.us-east-2.amazonaws.com/LuckiestGuy-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/c3a642a9-5701-459c-9da1-59bc0a7d906a.png,Join us at Frugal Vet Consulting as we strive to create a supportive trading community. We are dedicated to uniting traders and fostering mutual learning through insightful discussions. Let's come together and empower each other on our trading journeys.,Joining the Trading Discord Community,"Discover the advantages of joining the free trading discord community offered by Frugal Vet Consulting, where traders can connect, share insights, and learn from each other.",informational,2023-10-03T18:56:50.764876,d22f7f4d-1c1e-4e37-ab0a-cf38bf8a88c4,tech-template-19,bold tech,mission-misconception-2,consulting,2023-10-03T18:47:52.557716,False,True
3affaa4d-21b0-4f98-a9f7-a6dd466e2dec,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/16738dc3-473b-41fd-9a71-1e1e3b94668e.png,"Elevate networking with our edge colored business cards! 🌟✨ Make a lasting impression, stand out, and leave an impact with every introduction. Try edge coloring today! 💼🎉 #BusinessCards #Networking #PremiumTouch (224 characters)",The Future of Premium Business Cards,Look ahead to the future of premium business cards and discover emerging trends and technologies that will shape the way we network and make connections in the business world.,promotional,2023-09-04T18:55:04.984240,b9c1e962-e4fe-4048-8466-e6ff4fd5d365,new-template-30,ugc,have-you-tried,,2023-09-04T03:43:22.060523,False,False
37f96be7-a26d-4c92-adeb-799f64b8f525,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Roboto-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/00946518-dfb4-4c61-9c49-8f9998517e89.png,Struggling with AI Detection Systems? Don't fret! CogniBypass has got you covered. Discover how this innovative tool makes it a breeze to understand and outsmart AI detection systems. Stay one step ahead in the world of technology!,Understanding AI Detection Systems,"Gain insights into the inner workings of AI detection systems like Turnitin and Originality.ai, and learn how CogniBypass outsmarts them.",informational,2023-10-12T04:26:20.987972,39ffae79-a84d-411e-8695-e2d8ad6c1ad7,tech-template-11,bold tech,dont-worry,effectiveness,2023-10-12T04:07:39.857009,False,True
dd54ca65-322e-4777-a406-eaa4c306060f,True,,https://marky-image-posts.s3.amazonaws.com/e6deb906-a97a-41f4-88e6-d7f0c74973b8.png,Boost your convo skills with our FREE 'ChatGPT Pro-Level Guide' ebook! Level up from beginner mode and unlock secrets to chat mastery. Don't miss this chance to enhance your communication abilities. Get your copy now! #ChatGPT #ProLevelGuide #CommunicationSkills,Free Prompts & Resources for ChatGPT,Access a curated collection of free prompts and resources to enhance your ChatGPT experience and boost your productivity.,promotional,2023-09-22T13:10:21.096212,d8cf523e-6989-48bf-82b4-dbfab89face6,new-template-23,ugc,cta-arent-you-tired,language models,2023-09-22T12:47:43.401993,True,False
dcca0159-00fd-4a4f-b7c8-30b50076e3ea,False,,https://marky-image-posts.s3.amazonaws.com/86d65e9e-6777-40c1-bde6-8e167172f785.png,"Boost your online presence with our SEO services! Our experts will keep you updated on the latest trends, helping your website rank higher on Google in just 4 months. Don't miss out on our unique website designs for maximum conversions. #SEO #WebsiteDesign #DigitalMarketing",Staying Up-to-Date with SEO Trends,"Stay ahead of the competition by staying informed about the latest SEO trends and updates, ensuring continuous improvement and success.",informational,2023-09-16T07:37:16.332693,21e62fcd-665e-4e56-97dc-c4fc5abc30eb,bee-template-62,bee,three-contents,social media marketing,2023-09-02T20:29:43.054240,True,True
8c7fe35c-2605-432d-a49f-43bc794981f1,False,,https://marky-image-posts.s3.amazonaws.com/563e5fa9-e8b0-4155-8b1f-58d1b07d7d5a.png,"Introducing the captivating FALLEN collection, where beauty lies in graceful decay. Embrace the ephemeral and celebrate fleeting moments. Immerse yourself in the enchanting world of impermanence. #FALLENcollection #EmbraceTheEphemeral",FALLEN,"On the Falling side, we embrace the ethereal, the delicate, and the ephemeral. It is a realm of melancholic elegance and graceful decay. Here, we celebrate the beauty found in fleeting moments and the allure of fading whispers. Inspired by autumnal hues and the dance of falling leaves, our Falling collection exudes a sense of nostalgia, inviting you to reminisce and find solace in the passage of time. It captures the essence of endings, transforming them into poignant reminders of the cyclical nature of life.",informational,2023-10-13T00:33:01.158087,6fde29a7-e580-4d9d-b267-48cf44d9ed9d,karate-template-5-1,Karate,two-contents,nostalgia,2023-09-21T19:54:07.467811,False,False
171996d1-68e0-4d8b-99e2-c08a37ffcd21,False,https://marky-fonts.s3.us-east-2.amazonaws.com/PlayfairDisplay-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/ea582e21-aa42-441d-a7bc-b1a16faad9d1.png,Unlock your business potential with the right PEO provider! Outsource HR to cut costs by up to 35% and focus on growing your company. Don't miss this game-changing opportunity! #BusinessGrowth #PEOProvider #Efficiency,Comparing PEO Services,"Compare the services and offerings of different PEO providers to find the one that best suits your business's needs. Understand the key factors to consider, such as payroll management, employee benefits, and compliance support.",inspirational,2023-10-02T22:14:05.407261,65f61490-d1d9-44c8-9150-a3e6fe958a11,fresh-template-10,fresh,better-did-you-know,business needs,2023-09-13T14:35:37.615161,False,True
0e8433fe-a735-40b6-833e-76b3c0c3cf15,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/4c3f596e-d65c-4f64-b42c-0310e01c6ded.png,Embrace the power of technology and innovation. Don't get left behind in a world that is rapidly moving away from solely manual methods.  Contact us so we can help you embrace AI https://bit.ly/3Pd09A0 #TechAdvancement #Innovation,Assessing Your Business Needs,Learn how to evaluate your business requirements and identify areas where AI can make a significant impact. Discover the tools and techniques for conducting a thorough needs assessment.,informational,2023-08-25T16:42:57.990558,e54d2ee4-54fe-453f-8356-9eaa77082fb1,confused-meme-template,meme,questionable-decision-prompt,,2023-08-25T15:06:40.642143,True,True
5f543a24-1ef4-4e54-9784-8caed88b86bf,False,,https://marky-image-posts.s3.amazonaws.com/99108768-cdb2-4c27-acdd-4b5aa699101b.png,🌟 'Health' empowers you to persevere through chronic diseases. 💪🏼🩺 Embrace the journey to better health with our long-term well-being strategies. 🌈 Let's unlock possibilities together and prioritize your health! 🌱✨ #ChronicDiseaseManagement #HealthIsWealth,Preventing and Managing Chronic Diseases,"Discover strategies for preventing and managing common chronic diseases, such as heart disease, diabetes, and hypertension, through lifestyle modifications.",promotional,2023-10-14T17:25:54.872681,cdfa87cd-4196-4cda-bcfd-45e04c397a91,beauty-template-5,beauty,dont-give-up,,2023-10-13T20:42:12.566068,False,False
5296e704-7f40-4452-affd-d48d7bb9e310,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/d6fc2de7-ba42-49dc-ac63-a75a4740aad8.png,🚀 Boost your business strategy with AI! 💡 AI accurately forecasts sales. 📈 Unleash the game-changing potential of AI Digital Marketing Tools to optimize budgets and achieve unmatched financial efficiency. 🌟 #AIforBusiness #DigitalMarketing #FutureSales,AI for Predictive Analytics and Forecasting,"Explore the power of AI in predictive analytics and forecasting for marketing purposes. Learn how to use AI tools to predict customer behavior, forecast sales, and optimize marketing budgets.",informational,2023-09-07T17:42:52.159084,3189afb8-5c23-4e2d-9870-9057a41336d3,blue-template-59,blue,two-cta-two-content-belief,AI in sales forecasting,2023-09-04T16:19:46.710175,True,False
f8849ffa-409d-4211-859d-f2bd91b1c8ea,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Poppins-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/a9633137-2917-4aab-8252-458a7be37d91.png,"Discover the future of transportation with eBikes! 🚲💨 Say goodbye to traffic jams and hello to a healthier, eco-friendly lifestyle. Don't miss out on the countless benefits of eBikes - join the revolution today! #eBikes #SustainableLiving #GreenTransportation",Explore Tampa Bay on an eBike!,"Discover the breathtaking Tampa Bay Area with our premium range of electric bikes! Choose from brands like Aventon, Dirwin, Himiway, and more! Want to feel the wind on your face and the thrill in your heart? From the bustling streets of Tampa to the serene shores of Dunedin, our eBikes are your ticket to a memorable adventure. Rentals, sales, or repairs - we've got you covered at our three convenient locations! Ready to electrify your journey? Ride with Tampa Bay eBikes today! 🚴‍♂️✨🌴",informational,2023-09-22T06:33:25.523347,d5354a4a-9e9b-4f02-9068-fb3bf5655e95,coffee-template-74,coffee,this-mistake,wind on your face,2023-09-01T17:25:20.410575,False,True
35fa7df3-aaef-432d-9d62-2da7417b1883,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/8d829d57-b593-404a-b1ed-d22a4cd09f74.png,"🌟 Unleash healing power within! 💫 Overcome deep wounds, find inner peace. 🌈 Start forgiveness journey, unlock boundless tranquility. ✨ Embrace transformation, discover yourself! 🌻 #Healing #Forgiveness #Transformation #Inspiration (217 characters)",Healing and Forgiveness,Discover the power of healing and forgiveness as you release past wounds and embrace inner peace. Learn transformative practices to heal emotional pain and cultivate forgiveness towards yourself and others.,inspirational,2023-09-01T16:00:29.253080,f061e164-d43b-469e-8b81-8a1bdbca04f5,blue-template-59,blue,two-cta-two-content-belief,forgiveness images,2023-08-25T14:38:44.172262,True,True
a18190a8-d012-43b0-a890-21d133e39f43,False,,https://marky-image-posts.s3.amazonaws.com/fd23f4da-2407-4373-8a52-38520166b3d5.png,Fuel your way to victory with our game-changing meal plans! Discover the secret to unlocking your soccer performance by optimizing your nutrition. Don't miss out on reaching your full potential on the field - it all starts with what you eat!,The Role of Nutrition in Soccer,"Understand the impact of nutrition on your soccer performance. Explore the best dietary practices, meal planning, and hydration strategies to fuel your body for optimal results.",promotional,2023-09-11T16:52:27.825824,b216cef5-77d7-45a5-b0d8-df6a743bd747,bee-template-49,bee,cta-belief,nutrition and soccer performance,2023-09-11T14:40:24.630539,True,False
71c09a8a-0640-49b3-b781-33797c8dc8e1,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Oswald-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/34710b76-3484-4277-8fd9-69afa94b3ff3.png,"""Discover the mindset of Servant Entrepreneurs in Charleston: serving over fearing, helping others, seizing opportunities. Small tasks reveal big hearts, hiding great opportunities. Unleash service and innovation for lasting impact.""",Meeting Needs,Discover the mindset of Servant Entrepreneurs who are always on the lookout for ways to help others and seize the moment to meet needs. #Charleston,informational,2023-09-17T15:06:26.990160,63b006c3-b0bf-44c0-8949-b6cde8693b78,blue-template-59,blue,two-cta-two-content-belief,innovation,2023-09-17T14:28:51.778981,True,False
2ac1ee15-dfad-4bcb-b900-8bbdada7e2b3,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/39496e77-0cfd-4e94-8ad0-ef3f2167203a.png,Unleash your potential and become a rockstar in your niche! Don't let the unseen market or lack of storytelling mastery stop you from crafting a bestselling book. #UnleashPotential #BestsellerInTheMaking,The Art of Storytelling,"Master the art of storytelling to captivate your audience, connect on a deeper level, and build a strong personal brand that resonates with your target market.",informational,2023-08-26T14:08:46.550998,649226bcdd601e7d0df9a3b9,faq-1,ugc,what-is-stopping-you,,2023-08-12T15:58:09.271370,False,True
60d93f35-c99e-482d-bcd3-f00626cab6c9,False,,https://marky-image-posts.s3.amazonaws.com/c301c303-b917-467b-b168-01e790b36893.png,"🤘🎸 Dive into metal subgenres! From thrash to gothic, experience the diversity and power of metal. 🎶🔥 Find your new favorite subgenre and embrace the epic journey! 🤘🔥 #MetalSubgenres #UnleashThePower #DiscoverYourSound",Subgenres and Diversification,"Explore the diverse subgenres that emerged in the metal scene, from thrash metal and death metal to black metal and power metal. Uncover the unique characteristics and influences that define each subgenre.",promotional,2023-10-06T07:10:15.980296,19c5caba-be95-43ad-b7d0-c8388e734cc5,karate-template-3,Karate,one-mistake-away,album covers,2023-10-06T07:08:38.301883,False,True
0eb7a399-cf3d-474b-b900-4ac69d845a54,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/a7f5fdd4-5a39-44df-9646-c156d157da68.png,. It's important to seek support and take care of yourself during this difficult time. #griefsupport #selfcare #mentalhealthawareness #Grief #Grace,The Jouney Begins,Embracing the Pain. Honoring the Memories. Accepting the Loss. Finding Comfort in Community,,2023-08-10T02:20:33.639097,648e4bdc1384f3ee58f8a0b0,,,,,2023-08-12T15:58:09.271370,True,False
c8e82538-9e6e-41b8-8a17-2f38eedb504a,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/a647590e-5553-418e-a8d8-aee119b2d905.png,"Escape the ordinary and embrace the extraordinary with us. Don't get stuck in the 9-5 grind, make the leap and transform your life today. #BreakFree #Beyond9to5",Living Anywhere,Explore the possibilities of living and working from anywhere in the world. Learn how to leverage technology and remote work opportunities to create a location-independent lifestyle.,promotional,2023-08-29T15:29:36.027323,649226bcdd601e7d0df9a3b9,blink-meme-template-36,meme,questionable-decision-prompt,,2023-08-12T15:58:09.271370,False,True
80dae013-935c-499b-b8ab-37d93988d8b1,False,,https://marky-image-posts.s3.amazonaws.com/f5b5780e-bddf-4aca-b116-813d4ae4cae8.png,"Escape the 9-5 grind! 🌍✨ 1) Find remote work that suits you. 2) Stay connected and productive with tech tools. 3) Create your dream location-independent life, inspired by your surroundings. 🌈🏝️ Let's embark on this journey together! 💪💫",Living Anywhere,Explore the possibilities of living and working from anywhere in the world. Learn how to leverage technology and remote work opportunities to create a location-independent lifestyle.,inspirational,2023-09-30T18:58:15.326645,649226bcdd601e7d0df9a3b9,mega-template-16,Mega,3-steps,location-independent,2023-08-12T15:58:09.271370,False,True
77dfedeb-7a9f-4e8c-bc6e-0bfe6860da3c,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Avenir+Regular.ttf,https://marky-image-posts.s3.amazonaws.com/8319cf70-04f0-4fd7-9f6e-9d27cc48d57f.png,"🏠💭 Dreaming of owning your own home? Don't worry, you're not alone! Remember, the path to success is filled with obstacles and setbacks. Keep pushing forward, because your dream home is waiting just around the corner. 🌟 #HomeownerGoals #DreamBig",Meet the Team,"Summary: Behind DreamHouse Realty's success is a team of dedicated professionals, passionate about redefining luxury in real estate.
Copy: ""Meet the heart and soul of DreamHouse Realty. Our team, driven by passion and dedication, works tirelessly to bring you the epitome of luxury properties. Drop a ❤️ to celebrate the faces behind every successful story.""",promotional,2023-10-10T23:49:27.695356,b270c878-2fbd-40e9-9b3c-dd77f9069611,blue-template-58,blue,its-okay-2,luxury homes,2023-09-15T14:34:06.259103,True,False
72d5c275-55c6-4861-957b-396d6dd81f1c,True,,https://marky-image-posts.s3.amazonaws.com/8d2d671c-5c76-46ee-a17f-2ee44c375c7f.png,"🌟 Unlock your potential with Jackie Maker Consulting! 🌟 Struggling to succeed? Address the top 3 reasons coaching fails: unclear goals, lack of commitment, and avoiding accountability. Let us guide you to clarity, commitment, and the accountability needed to reach new heights.",Coaching for Success,Explore the benefits of coaching and how it can enhance your personal and professional development. Jackie shares her expertise in helping individuals and teams unlock their full potential.,inspirational,2023-10-08T13:09:37.998886,ccdfff31-7cea-4695-8856-f045f32410d7,bnw-template-12,black & white,3-reasons-not-working,coaching for individuals,2023-10-01T21:34:28.944644,True,False
8fd95842-8e63-48d9-81a2-33424394754a,False,,https://marky-image-posts.s3.amazonaws.com/08de2aae-ef49-483d-abd7-0ab9384e4c8c.png,"🌟 Harness the online content power! 🌟 85% of consumers rely on it pre-purchase. Stay ahead with our irresistible offerings - eye-catching visuals, informative articles. Don't miss out on making an informed choice! 💥   #ShopSmart (PC: kaleidico, Unsplash) [280 characters]",Building a Strong Online Presence,"Discover the importance of building a strong online presence and how it can impact brand reputation and customer perception. Learn techniques for creating compelling content, optimizing websites, and leveraging social media platforms.",promotional,2023-10-18T18:08:41.254382,9cc5c5ad-8c82-4883-8112-da1845a3a49c,blue-template-60,blue,did-you-know,online marketing strategies,2023-10-18T18:06:10.380061,True,True
87a614a1-d455-45c2-bcb5-d2632e1b609b,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Oswald-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/480552af-0b9b-4e69-a1d2-689b9f445352.png,"Embrace the servant entrepreneur mindset and soar to success! They give their all to every task, big or small, inspiring unwavering dedication. Let their commitment remind us that greatness lies in the details, and every effort contributes to a meaningful journey towards success.",Diligence in Every Task #Charleston,Learn how Servant Entrepreneurs approach every task with equal dedication and understand the importance of diligence in their work. #Charleston,inspirational,2023-09-17T15:09:39.482483,63b006c3-b0bf-44c0-8949-b6cde8693b78,blue-template-48,blue,better-did-you-know,dedication,2023-09-17T14:28:51.778981,True,False
6f199671-041f-4b4b-b9f0-bd0ca6fe8c5e,False,,https://marky-image-posts.s3.amazonaws.com/d6583d3f-9eaf-40bc-9805-32643e53f855.png,Upgrade your PEO experience effortlessly! Switching PEOs is as easy as a Sunday drive. Discover the secrets to a seamless transition in the PEO Marketplace. #PEO #UpgradeYourBusiness #SmoothTransition 🚀🌞🚗,Managing the Transition,Learn effective strategies for a smooth transition to a new PEO provider. Understand the steps involved in transferring HR responsibilities and ensuring minimal disruption.,promotional,2023-09-13T14:37:40.283842,65f61490-d1d9-44c8-9150-a3e6fe958a11,bee-template-49,bee,cta-belief,HR transfer,2023-09-13T14:35:37.615161,True,True
e559d3b7-6cb5-4700-9d91-5e95f700afd6,False,,https://marky-image-posts.s3.amazonaws.com/f1b386be-8415-40e8-8958-b4d60ac41f61.png,"Unleash your limitless potential, embrace inner strength! You shape destiny, steer life towards greatness. Awaken god-like qualities, conquer challenges. #Empowerment #UnleashYourPotential",Embracing Your Divine Potential,Learn how to awaken the dormant god within you and harness your creative potential to take control of your own destiny and shape your reality.,inspirational,2023-09-19T18:55:05.161688,2dc8a213-5ef0-48d3-acac-970af28759db,bee-template-51-1,bee,cta-belief,reality shaping,2023-09-09T18:09:22.387043,True,False
49b04e5e-f0b5-447d-a29e-55fc8a14a668,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/6fb06a30-d386-4d80-a4f5-f907c470332c.png,"Don't let your masterpiece go unnoticed! Embrace effective advertising methods to boost your book sales. Remember, a well-marketed book is a well-read book. #BookMarketing #BoostYourSales",Advertising Your Book,"Explore various advertising methods to boost book sales, including online ads, book trailers, and promotional campaigns, and learn how to create compelling ad copy and track your results.",informational,2023-08-18T17:48:31.999185,f226be09-07bc-434e-b912-1bbf4a7d38bb,winnie-the-pooh-meme,meme,winnie-the-pooh-meme-template,,2023-08-18T17:33:40.999017,True,False
ca610678-a41a-4449-8196-801cc01b2554,False,https://marky-fonts.s3.us-east-2.amazonaws.com/PlayfairDisplay-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/40083c02-1a0c-42e5-8b4f-a169606066ac.png,🌟 Seeking meaning in life? Uncover why it feels elusive: 1️⃣ Personal values hold fulfillment. 2️⃣ Align passion with work for joy. 3️⃣ Set achievable goals for a purpose-driven life. Embrace these insights and embark on a transformative journey towards meaning! ✨,Finding Meaning and Purpose,"Discover strategies for finding meaning and purpose in your healthcare career, reigniting passion, and rekindling joy in your work.",inspirational,2023-10-21T16:18:32.257175,90188505-edf4-4f7e-8cd6-ecd3d488e481,coffee-template-84,coffee,3-reasons-not-working,personal growth,2023-07-31T15:34:03.336066,False,True
7249400b-cdca-49d3-9de9-e0da800f6caf,False,,https://marky-image-posts.s3.amazonaws.com/a1889ddf-98f9-4b65-b793-c71268d6b4a2.png,📚🎓 Conservative student? UW College Republicans have your back! Join us for academic and political support. Overcome obstacles together! 💪🔵 #ConservativeStudents #UWCollegeRepublicans #SupportAndResources,Navigating Challenges as Conservative Students,"Navigate the unique challenges faced by conservative students at the University of Washington, and discover how the UW College Republicans provide support and resources to overcome these obstacles.",informational,2023-10-02T14:38:34.197068,c23bc5a9-c9bd-48f1-91c4-ea83d94da948,teal-template-63,teal,if-youre-worried,University of Washington,2023-09-24T21:33:01.277639,False,True
329035a0-cda1-4689-8466-5ae1bda6b050,False,,https://marky-image-posts.s3.amazonaws.com/93cb06f7-a816-435b-8768-4a9b11814cff.png,"Unleash your boundless power, embrace your role as a co-creator of destiny, and let dreams take flight. Awaken the divine force within and embark on a limitless journey of possibilities. #Inspiration #UnleashPotential",Embracing Your Divine Potential,Learn how to awaken the dormant co-creator within you and harness your creative potential to take control of your own destiny and shape your reality.,inspirational,2023-09-25T17:16:17.644240,2dc8a213-5ef0-48d3-acac-970af28759db,teal-template-64,teal,one-content-two-cta,learn how to take control of destiny,2023-09-09T18:09:22.387043,True,False
b912b243-8814-46ef-a39d-af2794678b6c,False,https://marky-fonts.s3.us-east-2.amazonaws.com/PlayfairDisplay-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/fc185083-bd47-4000-b2ec-bd1c35d8175c.png,"Join me on an exciting journey to build a thriving PEO partnership! With my commitment and expertise, we'll unlock growth opportunities. Don't miss this chance to be part of something extraordinary. #PEO #Partnership #Success",Building a Successful Partnership,"Discover the key elements of a successful partnership with a PEO provider. Learn how to establish clear communication channels, set expectations, and maintain a strong working relationship.",promotional,2023-10-11T12:36:57.938871,65f61490-d1d9-44c8-9150-a3e6fe958a11,potato-meme-template-50,meme,potato-meme,,2023-09-13T14:35:37.615161,False,True
2f7e228a-4d1b-4786-a88f-257a79d828ba,False,,https://marky-image-posts.s3.amazonaws.com/c5ef188b-a49d-48c0-8eac-09ae52885015.png,"Be a torchbearer in a world consumed by darkness. 'Mediocrity.Sucks' ignites the spirit of audacity and satire, challenging the ordinary and inspiring us all to break free from the humdrum. Embrace the extraordinary and join the fight against mediocrity. #mediocrity.sucks",The Source of Endless Amusement,"Explore a world where mediocrity isn't just despised but becomes a constant source of amusement, as our satirist extraordinaire finds humor in the ordinary.
#mediocrity.sucks https://a.co/d/b056Ly5",inspirational,2023-09-28T13:12:29.708346,8cd5678d-5623-4a22-9175-c34729bf0857,tech-template-13,bold tech,analogy,wit,2023-09-28T12:19:11.730080,True,True
a38f390c-ba6b-4bcc-bc76-72a4d1f53ead,False,,https://marky-image-posts.s3.amazonaws.com/0cae9066-29ab-4660-8621-e5f47799d515.png,"Advocating for free speech requires resilience and learning from our mistakes. Each challenge we face brings us one step closer to amplifying conservative voices. Remember, even a single mistake won't deter us from our mission of ensuring freedom of expression for all.",Advocating for Free Speech,"Discover the efforts made by the UW College Republicans to advocate for free speech on campus, ensuring that conservative voices are heard and respected in an environment that often leans towards liberal ideologies.",informational,2023-10-01T16:30:44.377149,c23bc5a9-c9bd-48f1-91c4-ea83d94da948,bnw-template-1,black & white,one-mistake-away,conservative student advocacy,2023-09-24T21:33:01.277639,False,True
22121a23-2a1a-4355-bd20-3e005ca087da,False,,https://marky-image-posts.s3.amazonaws.com/4eb27708-caab-46ec-ac40-7f9f5c3c310c.png,"Hot sauce adds a fiery kick to meals and offers health benefits like boosting metabolism and reducing inflammation. It's more than a condiment, so spice up your life and discover the power of hot sauce today! 🔥🌶️ #HotSaucePower #HealthBenefits",The Heat Within,"Unleash the power of hot sauce as a survival tool. Discover its medicinal properties, self-defense applications, and its ability to boost morale.",informational,2023-09-13T12:41:45.028202,07c802ca-61dd-434d-bcc3-f4563557e89e,quote-template-45,ugc,stop-it,survival tool,2023-09-13T12:30:58.773135,False,False
35e1fe41-bddf-46da-b5be-f64a847698e2,False,,https://marky-image-posts.s3.amazonaws.com/7b7f9dae-44c2-4fd7-bfa9-53e018658512.png,"📚👩‍🏫 Boost your confidence in the classroom! Embrace your capabilities, conquer doubts, and create an engaging learning environment! 🌟 #ClassroomManagement #ConfidenceBoost #Empowerment",Effective Classroom Management,"Master the art of classroom management by implementing proven techniques and strategies. Learn how to establish routines, set clear expectations, and handle challenging behaviors.",promotional,2023-09-30T11:15:42.121191,bf2ca1d3-bb12-4bc2-9caa-095624ef6dba,tech-template-20,bold tech,reminder-limiting-belief,behavior management,2023-09-30T11:13:16.488911,True,False
5a9f56cc-4ab3-423e-8ff5-efdfc3336051,False,,https://marky-image-posts.s3.amazonaws.com/1e57e2f9-f1e6-4398-8213-10011827b6b1.png,"Experience the perfect blend of comfort, style, and functionality with our gym wear. Designed to support your active lifestyle, it provides ultimate performance and confidence to conquer fitness goals. Say goodbye to discomfort and hello to workout satisfaction.",From Gym to Street,"Learn about the versatility of our fitness apparel, designed to seamlessly transition from the gym to your daily activities without compromising style or comfort.",informational,2023-09-20T18:27:20.916474,8e68dc7e-efbf-4457-83e3-76bb5af24568,teal-template-64,teal,cta-arent-you-tired,stylish workout clothes,2023-09-20T17:38:09.004554,True,False
6b8c40a6-175d-4952-b950-d765f7417e01,False,https://marky-fonts.s3.us-east-2.amazonaws.com/LuckiestGuy-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/461f5949-e65b-433f-83e1-8455f78eb5d9.png,"📚 Ready to level up your trading skills? 📈🚀 Unlock your potential with our video courses! Learn the 5 essential steps to master trading, from basics to risk management. Start your journey today and continuously improve your skills! 💪💰  #VideoCourses #MasterTheMarket",Mastering Trading with Video Courses,"Gain access to comprehensive video courses created by the author, covering various aspects of trading, including strategies, analysis techniques, and risk management.",promotional,2023-10-03T18:57:05.079257,d22f7f4d-1c1e-4e37-ab0a-cf38bf8a88c4,tech-template-22,bold tech,5-steps,comprehensive video courses,2023-10-03T18:47:52.557716,False,True
1cc666ac-56c1-4e49-bdfe-281df4051b35,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/f580ad56-0639-4c9a-93af-71f6b029af52.png,"Let your body groove to your heart's rhythm, embracing freedom of self-expression. Dance speaks volumes of joy and passion, reminding us that imperfections make our journey beautiful. Embrace the dance within and let your spirit soar! (247 characters)",Welcome to Glittery Tapping Wonderland,"Step into a vibrant dance school where creativity and self-expression are celebrated. Join us for a joyful journey of dance, without the pressure of uniforms or exams.",inspirational,2023-09-04T07:13:52.058042,c6616693-55a8-4a21-b06b-e7aa59b8285b,new-template-28,ugc,uncommon-belief,,2023-09-04T06:45:36.620600,False,False
8c7b0898-040c-479f-b7ad-586dfa68da2a,False,,https://marky-image-posts.s3.amazonaws.com/57319a58-1055-477c-9508-ac689f29daf6.png,Unleash your unique style's power in shaping Seraph's success. Join our vibrant community today and witness the incredible impact of your individuality. Embrace your personal style and be part of the #SeraphCommunity. #StyleMatters,The Seraph Community,Explore the passionate community of Seraph enthusiasts and the impact they have on the brand's growth and success.,promotional,2023-09-21T23:55:22.754647,6fde29a7-e580-4d9d-b267-48cf44d9ed9d,karate-template-5-1,Karate,cta-belief,passionate community,2023-09-21T19:54:07.467811,True,False
ed0bc430-253d-4876-a2e5-7397f3e75dbe,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/b72ac28e-950a-4767-917e-0659ff98a63e.png,"Unleash AI's potential, revolutionize marketing! Don't underestimate its forecasting and optimizing abilities. Embrace the future, elevate your marketing game. #AI #marketing #inspiration",AI for Predictive Analytics and Forecasting,"Explore the power of AI in predictive analytics and forecasting for marketing purposes. Learn how to use AI tools to predict customer behavior, forecast sales, and optimize marketing budgets.",inspirational,2023-09-07T17:45:32.609647,3189afb8-5c23-4e2d-9870-9057a41336d3,blue-template-48,blue,you-dont-understand,AI in forecasting,2023-09-04T16:19:46.710175,True,False
5fe78d41-b1fe-4583-ad4d-7954bb6f1007,False,,https://marky-image-posts.s3.amazonaws.com/be5c48c8-8e46-4096-8f57-39e5ad4e803a.png,"🌟 Break free from limiting beliefs! 🌟 Empower Therapy Services helps you unleash your true potential by overcoming self-imposed barriers. 💪✨ #LimitlessPotential #EmpowerTherapyServices 🚀 (PC: diskander, Unsplash)",Introduction to Empower Therapy Services,Learn about the mission and values of Empower Therapy Services and how they provide premier occupational therapy services for adults with intellectual and developmental disabilities in North Idaho.,informational,2023-10-17T20:49:29.705952,34a6b2d8-0031-46ee-ae61-4857b7a0bfc8,blue-template-61,blue,reminder-limiting-belief-2,mission,2023-09-26T04:38:14.317522,False,True
